filename,width,height,class_num,xmin,ymin,xmax,ymax
cat.12.jpg,256,256,0,34.241812323446325,23.141242937853107,205.19774011299432,214.635041490113
cat.120.jpg,256,256,0,6.97853769420904,129.8802304025424,240.12654484463278,233.14801818502826
cat.121.jpg,256,256,0,18.62146892655367,8.677966101694915,245.11639300847457,205.37853107344634
cat.122.jpg,256,256,0,31.638418079096045,3.1819220074152543,228.04974399717514,226.20566295903956
cat.123.jpg,256,256,0,1.2655367231638417,28.926553672316384,221.68588894774012,237.7762844279661
cat.124.jpg,256,256,0,104.53334657485875,91.11864406779661,205.4870012358757,242.69378972457628
cat.125.jpg,256,256,0,27.29943502824859,3.1819220074152543,205.4870012358757,242.11526747881356
cat.126.jpg,256,256,0,3.5796588100282487,11.570621468926554,248.0090483757062,253.10734463276836
cat.127.jpg,256,256,0,61.432777189265536,64.21695135946328,256.0,256.0
cat.128.jpg,256,256,0,93.54124735169492,15.620337879590396,213.87570621468927,256.0
cat.129.jpg,256,256,0,51.59774452683616,1.7355943237994351,172.80000882768363,252.818083509887
cat.13.jpg,256,256,0,5.604519774011299,3.760452529131356,253.21583686440678,247.32203389830508
cat.130.jpg,256,256,0,4.736725370762712,15.90960451977401,217.636167019774,240.9582009180791
cat.131.jpg,256,256,0,24.11751853813559,41.364975061793785,256.0,209.42825300141243
cat.132.jpg,256,256,0,36.26667328742938,5.206780212747175,254.08364230225988,256.0
cat.133.jpg,256,256,0,67.2542372881356,6.074577374646893,246.2734375,254.84293343926555
cat.134.jpg,256,256,0,11.389830508474576,17.35593220338983,150.81583245056498,252.52882238700565
cat.135.jpg,256,256,0,33.66327904307909,19.959320930437855,256.0,256.0
cat.136.jpg,256,256,0,13.414691472457626,15.041810116525424,255.81920903954804,218.3954802259887
cat.137.jpg,256,256,0,20.646329890536723,7.520905058262712,245.6949152542373,249.92542814265536
cat.138.jpg,256,256,0,44.07684498587571,23.71977621822034,191.0237243997175,254.26441119350284
cat.139.jpg,256,256,0,6.761586334745763,5.785310734463277,255.24068679378533,250.21468926553672
cat.14.jpg,256,256,0,1.1932269597457628,9.256496623411017,236.0768449858757,256.0
cat.140.jpg,256,256,0,3.2903976871468927,8.388702220162429,233.2564883474576,251.66101694915255
cat.141.jpg,256,256,0,66.92882680084746,0.5785305217161016,216.18983933615817,182.81583245056495
cat.142.jpg,256,256,0,9.364969544491526,2.3141248455155368,253.21583686440678,251.9502780720339
cat.143.jpg,256,256,0,2.422603283898305,39.34011409781073,241.0666931497175,241.82598428672316
cat.144.jpg,256,256,0,2.422603283898305,78.39096707274011,240.1988877118644,242.9830508474576
cat.145.jpg,256,256,0,41.18418961864407,2.6033914856991527,255.2406867937853,255.4214777542373
cat.146.jpg,256,256,0,54.4903998940678,0.0,224.57854431497174,239.22261211158192
cat.147.jpg,256,256,0,59.769487111581924,8.533332781603107,202.3774055437853,240.23503707627117
cat.148.jpg,256,256,0,57.67231638418079,30.66214799611582,197.0983183262712,256.0
cat.149.jpg,256,256,0,89.78078654661017,11.281357587394067,248.00904837570624,256.0
cat.15.jpg,256,256,0,26.142379502118644,3.760452529131356,250.90170374293785,253.39660575564972
cat.150.jpg,256,256,0,105.97967425847457,97.19322695974576,255.819209039548,255.71073887711862
cat.151.jpg,256,256,0,58.82938294491525,3.0372886873234464,189.8666799081921,218.75706214689265
cat.152.jpg,256,256,0,6.183053054378531,26.033898305084747,247.1412429378531,253.97515007062145
cat.153.jpg,256,256,0,21.224863170903955,22.27344853460452,253.79435911016947,242.11526747881356
cat.154.jpg,256,256,0,23.249724134887007,9.256496623411017,233.83505473163842,256.0
cat.155.jpg,256,256,0,29.25198622881356,0.0,249.85310734463278,254.55367231638417
cat.156.jpg,256,256,0,49.86215572033898,7.520905058262712,256.0,256.0
cat.157.jpg,256,256,0,8.497175141242938,12.438418630826272,245.11639300847457,253.10734463276836
cat.158.jpg,256,256,0,2.422603283898305,12.149151990642656,214.1649673375706,253.10734463276836
cat.159.jpg,256,256,0,5.604519774011299,0.0,256.0,253.39660575564972
cat.16.jpg,256,256,0,14.210176112288135,43.317515227754235,241.28363347457628,234.81130826271186
cat.160.jpg,256,256,0,23.828246380649716,21.40564861405367,238.75256002824858,256.0
cat.161.jpg,256,256,0,56.80453301553672,1.1570638020833333,224.28926112288136,256.0
cat.162.jpg,256,256,0,18.62146892655367,21.116387491172315,232.09944385593218,240.09039548022596
cat.163.jpg,256,256,0,104.82260769774014,21.622599973516948,256.0,256.0
cat.164.jpg,256,256,0,94.69831391242938,6.653107896362994,231.81016066384183,226.4949240819209
cat.165.jpg,256,256,0,18.910741084039547,55.82825189795198,213.58644509180792,208.84973075564972
cat.166.jpg,256,256,0,20.429378531073446,126.98756400070621,235.06439795197738,256.0
cat.167.jpg,256,256,0,16.307346839689266,2.3141248455155368,246.8520038841808,256.0
cat.168.jpg,256,256,0,5.604519774011299,17.645198843573446,201.14801818502823,242.69378972457628
cat.169.jpg,256,256,0,89.49152542372882,91.11864406779661,142.71638859463278,201.03954802259886
cat.17.jpg,256,256,0,0.0,8.677966101694915,221.97515007062148,256.0
cat.170.jpg,256,256,0,17.175141242937855,3.1819220074152543,241.64521539548022,251.9502780720339
cat.171.jpg,256,256,0,38.14689265536723,28.998868953036723,242.94690148305085,240.7412385240113
cat.172.jpg,256,256,0,14.57175803319209,6.363841256179379,250.03389830508473,248.76836158192089
cat.173.jpg,256,256,0,29.035034869350284,19.959320930437855,229.78531073446328,242.69378972457628
cat.174.jpg,256,256,0,11.679102665960452,16.488137800141242,256.0,249.92542814265536
cat.175.jpg,256,256,0,16.8858801200565,34.71186440677966,234.70281603107344,256.0
cat.176.jpg,256,256,0,34.53107344632768,16.198871159957626,256.0,256.0
cat.177.jpg,256,256,0,16.307346839689266,35.579664327330505,256.0,226.78418520480224
cat.178.jpg,256,256,0,11.679102665960452,31.52994239936441,243.38078213276836,246.16496733757063
cat.179.jpg,256,256,0,10.522036105225988,22.85197629766949,245.40567620056498,239.22261211158192
cat.18.jpg,256,256,0,30.770623675847457,0.8677971618997176,230.07459392655366,224.75933527542372
cat.180.jpg,256,256,0,10.522036105225988,22.27344853460452,221.39660575564972,241.24746204096044
cat.181.jpg,256,256,0,15.439552436440678,16.198871159957626,228.62826624293785,245.87570621468927
cat.182.jpg,256,256,0,13.993224752824858,59.01016838806497,256.0,256.0
cat.183.jpg,256,256,0,33.95254016596045,16.488137800141242,201.7265625,256.0
cat.184.jpg,256,256,0,10.522036105225984,0.0,244.0677966101695,252.81807799258473
cat.185.jpg,256,256,0,11.389830508474576,13.88474907309322,244.53787076271186,223.60226871468927
cat.186.jpg,256,256,0,4.15819209039548,10.41356042549435,247.71976518361583,247.61129502118644
cat.187.jpg,256,256,0,78.499448269774,0.0,222.84293343926552,244.42937853107344
cat.188.jpg,256,256,0,14.861019156073446,8.677966101694915,221.97515007062145,253.10734463276836
cat.189.jpg,256,256,0,17.753674523305083,19.380793167372882,237.59547139830508,247.90057821327682
cat.19.jpg,256,256,0,9.654241701977401,0.0,236.14914371468927,251.3717558262712
cat.190.jpg,256,256,0,83.99547581214689,11.498306188206215,221.1073446327684,221.50509798728814
cat.191.jpg,256,256,0,26.142379502118644,7.593220338983051,237.01694915254237,246.74351165254237
cat.192.jpg,256,256,0,8.786447298728813,44.54689155190678,231.8101606638418,212.61016949152543
cat.193.jpg,256,256,0,3.5796588100282487,28.34802590925141,253.5050759180791,247.90057821327684
cat.194.jpg,256,256,0,27.87796830861582,4.91751357256356,256.0,256.0
cat.195.jpg,256,256,0,37.42372881355932,19.6700598075565,179.45310293079098,248.1898393361582
cat.196.jpg,256,256,0,6.472314177259887,17.934465483757062,244.82710981638417,253.10734463276836
cat.197.jpg,256,256,0,32.72316384180791,8.677966101694915,246.96045197740114,256.0
cat.198.jpg,256,256,0,84.86328125,15.33107675670904,256.0,256.0
cat.199.jpg,256,256,0,5.0259864936440675,17.35593220338983,256.0,256.0
cat.2.jpg,256,256,0,47.548022598870055,16.198871159957626,225.15706656073448,253.97515007062148
cat.20.jpg,256,256,0,0.6870034427966102,54.96045197740113,199.99097369350284,200.1717646539548
cat.200.jpg,256,256,0,73.5819209039548,4.6282496910310735,179.74238612288133,193.22938735875707
cat.201.jpg,256,256,0,0.0,11.642936749646895,253.86666887358757,221.36045639124296
cat.202.jpg,256,256,0,18.62146892655367,10.992090947210452,256.0,256.0
cat.203.jpg,256,256,0,42.919778425141246,3.1819220074152543,234.12429378531073,256.0
cat.204.jpg,256,256,0,16.307346839689266,28.058759269067796,219.9502780720339,241.82598428672316
cat.205.jpg,256,256,0,5.893791931497175,12.438418630826272,223.71073887711864,238.35480667372883
cat.206.jpg,256,256,0,27.87796830861582,75.49831170550847,224.0,252.2395612641243
cat.207.jpg,256,256,0,55.35820533192091,1.4463276836158192,212.42937853107347,245.29718396892653
cat.208.jpg,256,256,0,2.8926553672316384,15.620337879590396,223.4214777542373,256.0
cat.209.jpg,256,256,0,13.703952595338983,13.016949152542374,256.0,236.04067355225988
cat.21.jpg,256,256,0,36.55593441031073,23.430509578036723,239.62036546610167,256.0
cat.210.jpg,256,256,0,29.613557115112993,5.496046852930791,250.32318149717514,256.0
cat.211.jpg,256,256,0,25.274574064265536,21.984181894420903,228.62826624293785,252.818083509887
cat.212.jpg,256,256,0,19.48926332980226,9.256496623411017,214.7435116525424,256.0
cat.213.jpg,256,256,0,0.3977423199152542,2.6033914856991527,252.63731461864407,256.0
cat.214.jpg,256,256,0,20.646329890536723,30.66214799611582,227.47117761299435,256.0
cat.215.jpg,256,256,0,12.836158192090396,30.66214799611582,256.0,225.62711864406782
cat.216.jpg,256,256,0,7.340119615112994,9.83502990377825,204.32995674435028,256.0
cat.217.jpg,256,256,0,18.04293564618644,56.117513020833336,256.0,202.77513682909606
cat.218.jpg,256,256,0,65.19321592514125,9.545763263594633,197.38757944915255,254.84293343926555
cat.219.jpg,256,256,0,16.8858801200565,12.149151990642656,256.0,256.0
cat.22.jpg,256,256,0,8.207914018361581,23.71977621822034,211.85085628531073,245.29718396892656
cat.220.jpg,256,256,0,7.340119615112994,16.488137800141242,256.0,244.14011740819208
cat.221.jpg,256,256,0,34.82034560381356,94.30057159251412,203.75141242937855,253.39660575564972
cat.222.jpg,256,256,0,102.79773569915254,57.563840704449156,256.0,157.6497175141243
cat.223.jpg,256,256,0,14.57175803319209,4.338983050847458,256.0,245.87570621468925
cat.224.jpg,256,256,0,37.7130009710452,15.041810116525424,256.0,193.80790960451978
cat.225.jpg,256,256,0,84.28475900423729,12.149151990642656,250.32318149717514,229.09831832627117
cat.226.jpg,256,256,0,1.8440700035310735,0.0,236.43842690677965,253.97515007062148
cat.227.jpg,256,256,0,34.53107344632768,17.066665563206215,231.81016066384183,255.4214777542373
cat.228.jpg,256,256,0,36.55593441031073,12.727685271009888,209.24746204096044,253.4689265536723
cat.229.jpg,256,256,0,26.431640625,0.0,239.6203654661017,252.52882238700565
cat.23.jpg,256,256,0,96.43390271892655,18.80225988700565,188.998874470339,188.60114318502823
cat.230.jpg,256,256,0,56.80453301553672,94.58983271539547,245.40567620056495,256.0
cat.231.jpg,256,256,0,104.53334657485875,78.39096707274011,256.0,256.0
cat.232.jpg,256,256,0,85.73108668785311,62.481362552966104,256.0,165.7491613700565
cat.233.jpg,256,256,0,84.57402012711864,42.232769465042374,188.998874470339,213.18871380649716
cat.234.jpg,256,256,0,9.07570842161017,8.388702220162429,256.0,220.70961334745763
cat.235.jpg,256,256,0,110.53559763418079,42.883618026129945,179.3808042019774,178.83843132062145
cat.236.jpg,256,256,0,37.134467690677965,29.2158203125,244.24858757062145,194.67571504237287
cat.237.jpg,256,256,0,4.15819209039548,37.89378641419491,245.9841984463277,250.21468926553672
cat.238.jpg,256,256,0,4.15819209039548,10.124293785310734,243.09154307909606,205.95707538841808
cat.239.jpg,256,256,0,57.38305526129943,11.281357587394067,234.70281603107344,248.47910045903956
cat.24.jpg,256,256,0,4.4474642478813555,37.025992010946325,228.33898305084745,203.06442002118644
cat.240.jpg,256,256,0,8.786447298728813,0.0,247.1412429378531,242.69378972457628
cat.241.jpg,256,256,0,125.07119526836158,49.75367452330509,212.42937853107344,146.07909604519773
cat.242.jpg,256,256,0,74.73898746468926,10.992090947210452,244.24858757062145,238.3548066737288
cat.243.jpg,256,256,0,68.953676730226,24.587570621468927,193.0485963983051,256.0
cat.244.jpg,256,256,0,5.0259864936440675,55.53898525776836,181.18871380649716,256.0
cat.245.jpg,256,256,0,46.680239230225986,28.926553672316384,219.8418079096045,185.7084878177966
cat.246.jpg,256,256,0,79.07797051553672,37.025992010946325,233.25648834745763,247.90057821327684
cat.247.jpg,256,256,0,44.94462835451977,23.141242937853107,236.43842690677965,239.2226121115819
cat.248.jpg,256,256,0,9.364969544491526,14.752543476341808,239.3310822740113,256.0
cat.249.jpg,256,256,0,11.10056938559322,32.39774231991525,215.32203389830508,256.0
cat.25.jpg,256,256,0,83.88700564971751,11.570621468926554,250.32318149717514,251.66101694915255
cat.250.jpg,256,256,0,55.35820533192091,0.0,256.0,213.47797492937852
cat.251.jpg,256,256,0,67.21808792372882,12.149151990642656,242.22373764124296,246.74351165254237
cat.252.jpg,256,256,0,58.540121822033896,83.01921124646893,162.96497616525423,178.76611052259886
cat.253.jpg,256,256,0,10.232774982344633,17.066665563206215,216.7683615819209,225.04859639830508
cat.254.jpg,256,256,0,69.5321989759887,75.49831170550847,256.0,225.0485963983051
cat.255.jpg,256,256,0,16.307346839689266,13.595482432909604,256.0,256.0
cat.256.jpg,256,256,0,32.50621248234463,10.992090947210452,237.01694915254237,246.454250529661
cat.257.jpg,256,256,0,29.035034869350284,14.752543476341808,243.38078213276836,254.2644111935028
cat.258.jpg,256,256,0,61.432777189265536,70.00226209392655,153.12994350282486,202.4858757062147
cat.259.jpg,256,256,0,14.282485875706215,47.728813559322035,222.84293343926552,206.82485875706215
cat.26.jpg,256,256,0,28.167229431497177,42.522036105225986,123.62486758474576,225.91637976694915
cat.260.jpg,256,256,0,13.703952595338983,6.074577374646893,247.4305261299435,256.0
cat.261.jpg,256,256,0,13.993224752824858,25.74463166490113,256.0,175.00564971751413
cat.262.jpg,256,256,0,22.743500617937848,42.594351385946325,180.1039680437853,246.81583245056498
cat.263.jpg,256,256,0,5.315258651129944,48.090395480225986,158.73446327683615,252.2395612641243
cat.264.jpg,256,256,0,18.332207803672315,54.96045197740113,215.32203389830508,178.4768493997175
cat.265.jpg,256,256,0,8.786447298728813,49.175141242937855,221.97515007062145,248.7683615819209
cat.266.jpg,256,256,0,60.56497175141243,82.15141684322033,195.36270745056498,246.454250529661
cat.267.jpg,256,256,0,25.274574064265536,0.2892666401836158,256.0,250.79323358050848
cat.268.jpg,256,256,0,10.811297228107344,9.256496623411017,247.14124293785312,251.0824947033898
cat.269.jpg,256,256,0,3.0011365642655368,6.653107896362994,206.10169491525426,247.03277277542372
cat.27.jpg,256,256,0,41.76271186440678,31.240681276483052,215.32203389830508,252.818083509887
cat.270.jpg,256,256,0,49.28361140536723,43.968363788841806,256.0,188.60114318502823
cat.271.jpg,256,256,0,15.439552436440678,1.4463276836158192,256.0,255.99999999999997
cat.272.jpg,256,256,0,31.92769023658192,3.1819220074152543,237.01694915254237,256.0
cat.273.jpg,256,256,0,5.604519774011299,10.702824307026836,256.0,251.66101694915255
cat.274.jpg,256,256,0,55.35820533192091,53.80339093396893,204.0406735522599,241.5367231638418
cat.275.jpg,256,256,0,19.200002206920903,13.595482432909604,241.64521539548022,252.818083509887
cat.276.jpg,256,256,0,32.50621248234463,19.091526527189266,236.47457627118644,231.41242937853107
cat.277.jpg,256,256,0,57.961577507062145,31.52994239936441,176.84973075564972,232.56949593926555
cat.278.jpg,256,256,0,25.56384622175141,18.512993246822035,243.67006532485877,236.6192178672316
cat.279.jpg,256,256,0,14.282485875706215,5.496046852930791,240.19888771186442,245.87570621468927
cat.28.jpg,256,256,0,18.332207803672315,43.10056386829096,240.1988877118644,256.0
cat.280.jpg,256,256,0,10.522036105225988,24.876837261652543,244.24858757062148,225.0485963983051
cat.281.jpg,256,256,0,67.79661016949153,11.281357587394067,188.998874470339,256.0
cat.282.jpg,256,256,0,11.968363788841808,6.653107896362994,240.1988877118644,241.5367231638418
cat.283.jpg,256,256,0,9.364969544491526,16.198871159957626,228.33898305084745,238.6440677966102
cat.284.jpg,256,256,0,9.943502824858758,27.76949262888418,256.0,199.59322033898303
cat.285.jpg,256,256,0,57.961577507062145,21.40564861405367,239.3310822740113,255.13221663135593
cat.286.jpg,256,256,0,18.910741084039547,26.033898305084747,256.0,236.04067355225988
cat.287.jpg,256,256,0,12.257624911723164,8.967232741878531,255.819209039548,241.82598428672316
cat.288.jpg,256,256,0,73.0033986581921,43.679097148658194,206.06554555084745,229.0983183262712
cat.289.jpg,256,256,0,57.093794138418076,18.223732123940678,192.75933527542372,240.95820091807911
cat.29.jpg,256,256,0,23.249724134887007,19.091526527189266,251.19098693502823,256.0
cat.290.jpg,256,256,0,0.0,32.54237288135593,256.0,256.0
cat.291.jpg,256,256,0,0.0,24.009042858403955,255.0237243997175,238.3548066737288
cat.292.jpg,256,256,0,7.0508474576271185,15.620337879590396,256.0,256.0
cat.293.jpg,256,256,0,3.5796588100282487,4.6282496910310735,249.74465925141243,252.2395612641243
cat.294.jpg,256,256,0,55.35820533192091,29.794353592867232,229.20678848870057,251.95027807203388
cat.295.jpg,256,256,0,10.232774982344633,11.281357587394067,256.0,203.06442002118644
cat.296.jpg,256,256,0,38.87005649717514,33.55480336334746,247.14124293785312,248.18983933615817
cat.297.jpg,256,256,0,75.31750971045197,89.67231638418079,158.33673199152543,227.07344632768363
cat.298.jpg,256,256,0,28.239550229519775,10.847457627118644,250.3954802259887,244.7186396539548
cat.299.jpg,256,256,0,12.836158192090396,25.455370542019775,217.05762270480227,236.908478990113
cat.3.jpg,256,256,0,6.472314177259887,8.099435579978813,243.67006532485874,238.3548066737288
cat.30.jpg,256,256,0,27.588707185734464,30.08361471574859,206.06554555084745,242.98305084745763
cat.31.jpg,256,256,0,17.825995321327685,16.994350282485875,252.0225988700565,211.9593264477401
cat.32.jpg,256,256,0,5.315258651129944,70.2915232168079,246.2734375,215.50282485875704
cat.33.jpg,256,256,0,85.44180349576271,62.77062367584746,201.7265625,256.0
cat.34.jpg,256,256,0,49.28361140536723,20.8271208509887,182.92430261299435,247.61129502118644
cat.35.jpg,256,256,0,13.414691472457626,17.934465483757062,249.45537605932205,242.11526747881356
cat.36.jpg,256,256,0,18.04293564618644,43.389830508474574,256.0,209.42825300141243
cat.37.jpg,256,256,0,0.0,10.051978504590394,167.77401129943502,248.6960407838983
cat.38.jpg,256,256,0,8.786447298728813,7.231638418079096,256.0,256.0
cat.39.jpg,256,256,0,46.96950035310734,1.1570638020833333,256.0,256.0
cat.4.jpg,256,256,0,50.440677966101696,26.612431585451976,248.00904837570621,239.51187323446328
cat.40.jpg,256,256,0,8.677966101694915,0.0,256.0,256.0
cat.41.jpg,256,256,0,6.761586334745763,55.53898525776836,246.8520038841808,231.9909736935028
cat.42.jpg,256,256,0,3.5796588100282487,6.074577374646893,230.94239936440675,252.52882238700568
cat.43.jpg,256,256,0,88.1175185381356,92.20338983050847,231.01469809322032,254.1920903954802
cat.44.jpg,256,256,0,83.12769244350282,57.2745795815678,205.19774011299435,206.82485875706215
cat.45.jpg,256,256,0,68.37515448446328,55.24971861758475,175.69266419491527,182.23728813559322
cat.46.jpg,256,256,0,34.53107344632768,13.88474907309322,231.23163841807911,250.79323358050848
cat.47.jpg,256,256,0,5.315258651129944,2.024858205331921,244.53787076271186,240.37965660310735
cat.48.jpg,256,256,0,16.09039548022599,4.700564971751413,199.4847501765537,183.17741437146893
cat.49.jpg,256,256,0,17.175141242937855,11.281357587394067,238.75256002824858,240.66893979519773
cat.5.jpg,256,256,0,47.548022598870055,91.69717734816385,176.84973075564972,201.61809233757063
cat.50.jpg,256,256,0,5.785310734463277,18.223732123940678,249.74465925141243,241.24746204096044
cat.51.jpg,256,256,0,58.4678010240113,3.905085849223164,235.7875617937853,227.79661016949152
cat.52.jpg,256,256,0,39.73785090042373,24.009042858403955,204.61921786723164,256.0
cat.53.jpg,256,256,0,4.302822651836157,7.593220338983051,243.23618467514123,222.15594103107347
cat.54.jpg,256,256,0,3.868930967514124,0.0,235.28138241525426,253.39660575564972
cat.55.jpg,256,256,0,9.07570842161017,9.83502990377825,218.50395038841808,241.24746204096044
cat.56.jpg,256,256,0,17.175141242937855,10.992090947210452,245.11639300847457,244.42937853107344
cat.57.jpg,256,256,0,10.232774982344633,13.306215792725988,239.3310822740113,253.10734463276836
cat.58.jpg,256,256,0,73.0033986581921,33.26553672316384,188.13106903248587,213.7672360522599
cat.59.jpg,256,256,0,16.307346839689266,8.099435579978813,248.87685381355934,247.32203389830508
cat.6.jpg,256,256,0,30.192090395480225,103.84633209745763,125.07119526836158,194.67571504237287
cat.60.jpg,256,256,0,4.15819209039548,13.88474907309322,233.25648834745763,237.19774011299435
cat.61.jpg,256,256,0,24.98531294138418,21.984181894420903,234.12429378531073,256.0
cat.618.jpg,256,256,0,62.91525423728814,3.1819220074152543,256.0,247.61129502118646
cat.619.jpg,256,256,0,0.2531117584745763,4.338983050847458,255.27683615819208,246.74351165254237
cat.62.jpg,256,256,0,53.04407221045198,8.967232741878531,214.77966101694915,183.39435469632767
cat.620.jpg,256,256,0,37.134467690677965,3.760452529131356,223.13221663135596,244.14011740819208
cat.621.jpg,256,256,0,33.95254016596045,59.01016838806497,205.7762844279661,235.46215130649716
cat.622.jpg,256,256,0,0.0,3.47118588894774,226.49491304731637,240.37965660310732
cat.623.jpg,256,256,0,4.4474642478813555,2.3141248455155368,256.0,249.9254281426554
cat.624.jpg,256,256,0,63.746888241525426,5.785310734463277,219.9502780720339,226.20566295903956
cat.625.jpg,256,256,0,2.422603283898305,2.6033914856991527,242.51302083333331,256.0
cat.626.jpg,256,256,0,4.15819209039548,15.620337879590396,221.39660575564972,256.0
cat.627.jpg,256,256,0,60.854232874293785,10.41356042549435,256.0,198.14689265536722
cat.628.jpg,256,256,0,13.84859419138418,20.39322364936441,205.3785310734463,252.38418079096047
cat.629.jpg,256,256,0,13.414691472457626,7.520905058262712,256.0,254.5536723163842
cat.63.jpg,256,256,0,6.183053054378531,31.52994239936441,195.36270745056495,251.08249470338984
cat.630.jpg,256,256,0,58.25086069915254,38.472319694562145,256.0,256.0
cat.631.jpg,256,256,0,29.613557115112993,36.44745873057909,225.44632768361583,232.28023481638417
cat.632.jpg,256,256,0,53.04407221045198,10.124293785310734,214.16496733757063,256.0
cat.633.jpg,256,256,0,34.53107344632768,9.256496623411017,217.05762270480227,200.1717646539548
cat.634.jpg,256,256,0,37.7130009710452,5.785310734463277,217.05762270480227,224.180790960452
cat.635.jpg,256,256,0,0.1084811970338983,9.545763263594633,256.0,245.58644509180792
cat.636.jpg,256,256,0,3.5796588100282487,2.024858205331921,202.30508474576268,256.0
cat.637.jpg,256,256,0,26.142379502118644,16.488137800141242,236.14914371468927,219.55254678672316
cat.638.jpg,256,256,0,13.993224752824858,47.15028579625706,248.2983315677966,161.41017831920902
cat.639.jpg,256,256,0,1.7717492055084745,41.437290342514125,196.33898305084747,241.89830508474577
cat.64.jpg,256,256,0,23.249724134887007,3.47118588894774,256.0,256.0
cat.640.jpg,256,256,0,34.53107344632768,14.463276836158192,256.0,256.0
cat.641.jpg,256,256,0,38.29152321680791,10.124293785310734,229.49607168079098,227.65199064265536
cat.642.jpg,256,256,0,7.0508474576271185,4.0497191693149714,256.0,256.0
cat.643.jpg,256,256,0,23.683615819209038,0.0,239.3672316384181,245.87570621468927
cat.644.jpg,256,256,0,2.422603283898305,4.0497191693149714,235.57062146892653,256.0
cat.645.jpg,256,256,0,49.572894597457626,63.05988479872882,256.0,256.0
cat.646.jpg,256,256,0,22.96045197740113,2.024858205331921,226.31413312146893,256.0
cat.647.jpg,256,256,0,0.6870034427966102,39.918647378177965,256.0,253.1073446327684
cat.648.jpg,256,256,0,38.002262093926554,45.414691472457626,248.00904837570621,222.73446327683615
cat.649.jpg,256,256,0,45.233911546610166,2.6033914856991527,210.4045286016949,256.0
cat.65.jpg,256,256,0,22.3819186970339,0.8677971618997176,256.0,256.0
cat.650.jpg,256,256,0,35.39886784957627,29.794353592867232,230.363832980226,227.0734463276836
cat.651.jpg,256,256,0,0.1084811970338983,9.256496623411017,242.98305084745763,247.61129502118644
cat.652.jpg,256,256,0,12.54689706920904,34.13333664371469,201.14801818502826,233.43730137711864
cat.653.jpg,256,256,0,41.76271186440678,56.69604630120057,252.34803142655366,245.87570621468927
cat.654.jpg,256,256,0,12.836158192090396,75.49831170550847,197.0983183262712,229.38757944915255
cat.655.jpg,256,256,0,7.62938073799435,7.520905058262712,256.0,236.04067355225988
cat.656.jpg,256,256,0,12.257624911723164,11.281357587394067,238.75256002824858,256.0
cat.657.jpg,256,256,0,0.9762756002824858,15.33107675670904,256.0,256.0
cat.658.jpg,256,256,0,5.0259864936440675,1.1570638020833333,256.0,247.61129502118644
cat.659.jpg,256,256,0,4.15819209039548,80.41581700211864,236.43842690677968,190.62599311440678
cat.66.jpg,256,256,0,20.93559101341808,10.41356042549435,244.53787076271186,247.32203389830508
cat.660.jpg,256,256,0,24.11751853813559,41.65423618467514,256.0,247.90057821327684
cat.661.jpg,256,256,0,55.64746645480226,26.90169822563559,206.06554555084747,233.7265625
cat.662.jpg,256,256,0,89.20226430084746,70.87005649717514,186.3954802259887,244.14011740819208
